Time,Area,Title
2011-12-27 11:00,충청북도,제 12-6호 | 한파경보·한파주의보 해제
2011-12-27 11:00,강원도,제 12-10호 | 한파경보·한파주의보 해제
2011-12-27 11:00,서울·인천·경기도,제 12-15호 | 한파경보·한파주의보 해제
2011-12-27 11:00,대구·경상북도,제 12-23호 | 한파주의보 해제
2011-12-27 11:00,대전·세종·충청남도,제 12-27호 | 한파경보·한파주의보 해제
2011-12-27 11:00,전라북도,제 12-33호 | 한파주의보 해제
2011-12-27 11:00,강원도,제 12-54호 | 한파경보·한파주의보 해제
2011-12-27 11:00,전국,제 12-138호 | 한파경보·한파주의보 해제
2012-01-02 16:00,강원도,제 01-1호 | 한파주의보 발표
2012-01-02 16:00,강원도,제 01-7호 | 한파주의보 발표
2012-01-02 16:00,전국,제 01-10호 | 한파주의보 발표·건조주의보·풍랑주의보 해제
2012-01-03 16:00,서울·인천·경기도,제 01-1호 | 한파주의보 발표·대설주의보 해제
2012-01-03 16:00,충청북도,제 01-1호 | 한파주의보 발표
2012-01-03 16:00,강원도,제 01-2호 | 한파경보 대치·한파주의보 발표
2012-01-03 16:00,서울·인천·경기도,제 01-3호 | 한파주의보 발표·대설주의보 해제
2012-01-03 16:00,대구·경상북도,제 01-3호 | 한파주의보 발표
2012-01-03 16:00,강원도,제 01-10호 | 한파경보 대치·한파주의보 발표
2012-01-03 16:00,전국,제 01-17호 | 한파경보 대치·한파주의보·풍랑주의보 발표·대설주의보 해제
2012-01-05 9:30,서울·인천·경기도,제 01-2호 | 한파주의보 해제
2012-01-05 9:30,충청북도,제 01-2호 | 한파주의보 해제
2012-01-05 9:30,강원도,제 01-3호 | 한파주의보 대치·한파주의보 해제·건조주의보 발표·풍랑주의보 해제·대설주의보 발표
2012-01-05 9:30,강원도,제 01-16호 | 한파주의보 대치·한파주의보 해제·건조주의보 발표·풍랑주의보 해제·대설주의보 발표
2012-01-05 9:30,전국,제 01-38호 | 한파주의보 대치·한파주의보 해제·건조주의보 발표·풍랑주의보 해제·대설주의보 발표
2012-01-06 16:00,대구·경상북도,제 01-7호 | 한파주의보 발표
2012-01-06 16:00,대전·세종·충청남도,제 01-13호 | 한파주의보 발표
2012-01-06 16:00,전국,제 01-41호 | 한파주의보·풍랑주의보 발표
2012-01-08 10:00,강원도,제 01-4호 | 한파주의보 해제
2012-01-08 10:00,대구·경상북도,제 01-8호 | 한파주의보 해제
2012-01-08 10:00,대전·세종·충청남도,제 01-14호 | 한파주의보 해제
2012-01-08 10:00,전국,제 01-46호 | 한파주의보·건조주의보 해제
2012-01-09 10:30,대구·경상북도,제 01-9호 | 한파주의보 해제·건조주의보 발표
2012-01-09 10:30,전국,제 01-48호 | 한파주의보 해제·건조주의보 발표
2012-01-10 16:00,서울·인천·경기도,제 01-3호 | 한파주의보 발표
2012-01-10 16:00,충청북도,제 01-3호 | 한파주의보 발표
2012-01-10 16:00,강원도,제 01-5호 | 한파경보 대치·한파주의보 발표
2012-01-10 16:00,강원도,제 01-22호 | 한파경보 대치·한파주의보 발표
2012-01-10 16:00,전국,제 01-49호 | 한파경보 대치·한파주의보 발표
2012-01-12 10:00,서울·인천·경기도,제 01-4호 | 한파주의보 해제
2012-01-12 10:00,충청북도,제 01-4호 | 한파주의보 해제
2012-01-12 10:00,강원도,제 01-6호 | 한파주의보 해제·한파주의보 대치
2012-01-12 10:00,강원도,제 01-29호 | 한파주의보 해제·한파주의보 대치
2012-01-12 10:00,전국,제 01-62호 | 한파주의보 해제·한파주의보 대치
2012-01-15 10:30,강원도,제 01-30호 | 한파주의보 해제
2012-01-15 10:30,전국,제 01-65호 | 한파주의보 해제
2012-01-16 10:00,강원도,제 01-31호 | 한파주의보 해제
2012-01-16 10:00,전국,제 01-67호 | 한파주의보 해제
2012-01-21 16:30,강원도,제 01-38호 | 한파주의보 발표
2012-01-21 16:30,전국,제 01-84호 | 한파주의보·풍랑주의보 발표
2012-01-22 16:00,서울·인천·경기도,제 01-5호 | 한파주의보 발표
2012-01-22 16:00,충청북도,제 01-5호 | 한파경보·한파주의보 발표
2012-01-22 16:00,강원도,제 01-7호 | 한파경보 대치·한파경보·한파주의보 발표
2012-01-22 16:00,서울·인천·경기도,제 01-9호 | 한파주의보 발표
2012-01-22 16:00,전라북도,제 01-16호 | 한파주의보 발표
2012-01-22 16:00,대전·세종·충청남도,제 01-19호 | 한파주의보 발표
2012-01-22 16:00,대구·경상북도,제 01-23호 | 한파주의보 발표
2012-01-22 16:00,강원도,제 01-40호 | 한파경보 대치·한파경보·한파주의보 발표
2012-01-22 16:00,전국,제 01-87호 | 한파경보 대치·한파경보·한파주의보 발표
2012-01-23 16:00,서울·인천·경기도,제 01-6호 | 한파경보 대치
2012-01-23 16:00,전국,제 01-94호 | 한파경보 대치
2012-01-25 10:30,충청북도,제 01-6호 | 한파주의보 해제·한파주의보 대치
2012-01-25 10:30,서울·인천·경기도,제 01-7호 | 한파경보·한파주의보 해제·한파주의보 대치
2012-01-25 10:30,강원도,제 01-8호 | 한파주의보 해제·한파주의보 대치
2012-01-25 10:30,서울·인천·경기도,제 01-11호 | 한파경보·한파주의보 해제·한파주의보 대치
2012-01-25 10:30,대전·세종·충청남도,제 01-24호 | 한파주의보 해제
2012-01-25 10:30,대구·경상북도,제 01-26호 | 한파주의보 해제
2012-01-25 10:30,전라북도,제 01-26호 | 한파주의보 해제
2012-01-25 10:30,강원도,제 01-47호 | 한파주의보 해제·한파주의보 대치
2012-01-25 10:30,전국,제 01-110호 | 한파경보·한파주의보 해제·한파주의보 대치
2012-01-26 9:30,충청북도,제 01-7호 | 한파주의보 해제
2012-01-26 9:30,서울·인천·경기도,제 01-8호 | 한파주의보 해제
2012-01-26 9:30,강원도,제 01-9호 | 한파주의보 해제·한파주의보 대치
2012-01-26 9:30,대구·경상북도,제 01-27호 | 한파주의보 해제
2012-01-26 9:30,강원도,제 01-50호 | 한파주의보 해제·한파주의보 대치
2012-01-26 9:30,전국,제 01-115호 | 한파주의보 대치·한파주의보·대설주의보 해제
2012-01-28 16:00,강원도,제 01-10호 | 한파주의보 발표
2012-01-28 16:00,강원도,제 01-51호 | 한파주의보 발표
2012-01-28 16:00,전국,제 01-118호 | 한파주의보 발표
2012-01-29 16:30,충청북도,제 01-8호 | 한파경보·한파주의보 발표
2012-01-29 16:30,강원도,제 01-11호 | 한파경보 대치·한파경보·한파주의보 발표
2012-01-29 16:30,서울·인천·경기도,제 01-11호 | 한파경보·한파주의보 발표
2012-01-29 16:30,대구·경상북도,제 01-30호 | 한파주의보 발표
2012-01-29 16:30,강원도,제 01-54호 | 한파경보 대치·한파경보·한파주의보 발표
2012-01-29 16:30,전국,제 01-123호 | 한파경보 대치·한파경보·한파주의보 발표
2012-01-31 16:00,충청북도,제 01-9호 | 한파주의보 발표
2012-01-31 16:00,강원도,제 01-12호 | 한파경보 대치
2012-01-31 16:00,서울·인천·경기도,제 01-13호 | 한파경보 대치·한파주의보·풍랑주의보·대설주의보 발표
2012-01-31 16:00,서울·인천·경기도,제 01-14호 | 한파경보 대치·한파주의보·풍랑주의보·대설주의보 발표
2012-01-31 16:00,대전·세종·충청남도,제 01-27호 | 한파주의보·대설주의보 발표
2012-01-31 16:00,강원도,제 01-59호 | 한파경보 대치
2012-01-31 16:00,전국,제 01-130호 | 강풍주의보 발표·한파경보 대치·한파주의보 발표·건조주의보 해제·풍랑주의보·대설주의보 발표
2012-02-01 16:00,강원도,제 02-1호 | 강풍주의보 해제·한파경보 대치·건조주의보 발표
2012-02-01 16:00,서울·인천·경기도,제 02-1호 | 한파경보 발표·한파경보 대치
2012-02-01 16:00,서울·인천·경기도,제 02-1호 | 한파경보 발표·한파경보 대치
2012-02-01 16:00,충청북도,제 02-2호 | 한파경보 대치
2012-02-01 16:00,대전·세종·충청남도,제 02-2호 | 한파경보 대치·한파주의보 발표
2012-02-01 16:00,대구·경상북도,제 02-2호 | 한파경보 대치·한파경보·한파주의보·건조주의보 발표
2012-02-01 16:00,부산·울산·경상남도,제 02-2호 | 한파주의보 발표
2012-02-01 16:00,전라북도,제 02-3호 | 한파주의보 발표
2012-02-01 16:00,강원도,제 02-4호 | 강풍주의보 해제·한파경보 대치·건조주의보 발표
2012-02-01 16:00,전국,제 02-6호 | 강풍주의보 해제·한파경보 대치·한파경보·한파주의보·건조주의보 발표
2012-02-02 16:30,대구·경상북도,제 02-3호 | 한파경보 대치
2012-02-02 16:30,부산·울산·경상남도,제 02-4호 | 한파주의보 발표·건조경보 대치
2012-02-02 16:30,전국,제 02-17호 | 강풍주의보 해제·한파경보 대치·한파주의보 발표·건조경보 대치·건조주의보 발표·풍랑주의보 해제
2012-02-03 11:00,강원도,제 02-2호 | 한파경보 해제
2012-02-03 11:00,서울·인천·경기도,제 02-3호 | 한파경보·한파주의보 해제
2012-02-03 11:00,충청북도,제 02-3호 | 한파경보·한파주의보 해제
2012-02-03 11:00,서울·인천·경기도,제 02-4호 | 한파경보·한파주의보 해제
2012-02-03 11:00,대전·세종·충청남도,제 02-4호 | 한파경보·한파주의보 해제
2012-02-03 11:00,대구·경상북도,제 02-5호 | 한파경보·한파주의보 해제
2012-02-03 11:00,강원도,제 02-7호 | 한파경보 해제
2012-02-03 11:00,전라북도,제 02-7호 | 한파주의보 해제
2012-02-03 11:00,부산·울산·경상남도,제 02-7호 | 한파주의보 해제
2012-02-03 11:00,전국,제 02-21호 | 한파경보·한파주의보 해제
2012-02-06 16:30,강원도,제 02-3호 | 한파주의보 발표
2012-02-06 16:30,서울·인천·경기도,제 02-5호 | 강풍주의보·한파주의보·풍랑주의보 발표
2012-02-06 16:30,서울·인천·경기도,제 02-6호 | 강풍주의보·한파주의보·풍랑주의보 발표
2012-02-06 16:30,강원도,제 02-11호 | 한파주의보 발표
2012-02-06 16:30,전국,제 02-27호 | 강풍주의보·한파주의보·풍랑주의보 발표
2012-02-07 11:00,강원도,제 02-4호 | 한파경보 대치·한파주의보·풍랑주의보·대설주의보 발표
2012-02-07 11:00,충청북도,제 02-4호 | 한파주의보 발표
2012-02-07 11:00,서울·인천·경기도,제 02-6호 | 한파주의보 발표
2012-02-07 11:00,대구·경상북도,제 02-8호 | 한파주의보 발표
2012-02-07 11:00,강원도,제 02-13호 | 한파경보 대치·한파주의보·풍랑주의보·대설주의보 발표
2012-02-07 11:00,전국,제 02-29호 | 한파경보 대치·한파주의보·풍랑주의보·대설주의보 발표
2012-02-11 11:00,강원도,제 02-5호 | 한파주의보 해제·한파주의보 대치
2012-02-11 11:00,충청북도,제 02-5호 | 한파주의보 해제
2012-02-11 11:00,서울·인천·경기도,제 02-7호 | 한파주의보 해제
2012-02-11 11:00,대구·경상북도,제 02-12호 | 한파주의보 해제
2012-02-11 11:00,강원도,제 02-17호 | 한파주의보 해제·한파주의보 대치
2012-02-11 11:00,전국,제 02-53호 | 한파주의보 해제·한파주의보 대치
2012-02-12 10:30,강원도,제 02-6호 | 한파주의보 해제
2012-02-12 10:30,서울·인천·경기도,제 02-9호 | 한파주의보 해제
2012-02-12 10:30,강원도,제 02-19호 | 한파주의보 해제
2012-02-12 10:30,전국,제 02-55호 | 한파주의보 해제
2012-02-15 16:00,강원도,제 02-7호 | 한파주의보 발표·건조주의보 해제
2012-02-15 16:00,대구·경상북도,제 02-15호 | 한파주의보 발표
2012-02-15 16:00,강원도,제 02-22호 | 한파주의보 발표·건조주의보 해제
2012-02-15 16:00,전국,제 02-61호 | 한파주의보 발표·건조주의보·풍랑주의보 해제
2012-02-16 16:00,충청북도,제 02-7호 | 한파주의보·건조주의보 발표
2012-02-16 16:00,강원도,제 02-9호 | 강풍주의보 해제·한파경보 대치·한파주의보·건조주의보 발표
2012-02-16 16:00,서울·인천·경기도,제 02-11호 | 한파주의보 발표
2012-02-16 16:00,강원도,제 02-26호 | 강풍주의보 해제·한파경보 대치·한파주의보·건조주의보 발표
2012-02-16 16:00,전국,제 02-67호 | 강풍주의보 해제·한파경보 대치·한파주의보·건조주의보·풍랑주의보 발표
2012-02-17 16:00,충청북도,제 02-9호 | 한파주의보 발표
2012-02-17 16:00,강원도,제 02-12호 | 한파경보 대치
2012-02-17 16:00,서울·인천·경기도,제 02-13호 | 한파경보 대치·한파주의보 발표
2012-02-17 16:00,대전·세종·충청남도,제 02-14호 | 한파주의보 발표
2012-02-17 16:00,대구·경상북도,제 02-20호 | 한파주의보 발표
2012-02-17 16:00,강원도,제 02-29호 | 한파경보 대치
2012-02-17 16:00,전국,제 02-75호 | 한파경보 대치·한파주의보 발표
2012-02-19 11:00,충청북도,제 02-10호 | 한파주의보 해제
2012-02-19 11:00,강원도,제 02-13호 | 한파경보·한파주의보 해제
2012-02-19 11:00,서울·인천·경기도,제 02-14호 | 한파경보·한파주의보 해제
2012-02-19 11:00,대전·세종·충청남도,제 02-16호 | 한파주의보 해제
2012-02-19 11:00,대구·경상북도,제 02-21호 | 한파주의보 해제
2012-02-19 11:00,강원도,제 02-33호 | 한파경보·한파주의보 해제
2012-02-19 11:00,전국,제 02-88호 | 한파경보·한파주의보 해제
2012-02-26 17:00,강원도,제 02-51호 | 강풍주의보 해제·한파주의보 발표·풍랑주의보 해제
2012-02-26 17:00,전국,제 02-118호 | 강풍주의보 해제·한파주의보 발표·풍랑주의보 해제
2012-02-28 10:00,강원도,제 02-53호 | 한파주의보 해제
2012-02-28 10:00,전국,제 02-124호 | 한파주의보 해제
2012-11-26 16:00,강원도,제 11-1호 | 한파주의보 발표
2012-11-26 16:00,서울·인천·경기도,제 11-7호 | 한파주의보 발표
2012-11-26 16:00,전국,제 11-93호 | 강풍주의보·한파주의보·풍랑주의보 발표
2012-11-27 11:00,강원도,제 11-2호 | 한파주의보 해제
2012-11-27 11:00,서울·인천·경기도,제 11-8호 | 한파주의보 해제
2012-11-27 11:00,전국,제 11-97호 | 한파주의보·풍랑주의보 해제
2012-11-28 23:00,강원도,제 11-3호 | 한파주의보 발표
2012-11-28 23:00,서울·인천·경기도,제 11-9호 | 한파주의보 발표
2012-11-28 23:00,전국,제 11-108호 | 강풍주의보 해제·한파주의보 발표
2012-11-29 11:00,강원도,제 11-4호 | 한파주의보 해제
2012-11-29 11:00,서울·인천·경기도,제 11-10호 | 한파주의보 해제
2012-11-29 11:00,전국,제 11-110호 | 한파주의보 해제
2012-12-05 16:00,강원도,제 12-5호 | 대설주의보·한파주의보 발표
2012-12-05 16:00,서울·인천·경기도,제 12-5호 | 강풍주의보·한파주의보 발표
2012-12-05 16:00,강원도,제 12-17호 | 대설주의보·한파주의보 발표
2012-12-05 16:00,전국,제 12-43호 | 대설주의보·강풍주의보·한파주의보·풍랑주의보 발표
2012-12-07 16:00,강원도,제 12-10호 | 한파경보 대치·한파주의보 발표
2012-12-07 16:00,충청북도,제 12-10호 | 한파주의보 발표
2012-12-07 16:00,서울·인천·경기도,제 12-12호 | 한파경보 대치·한파주의보 발표
2012-12-07 16:00,대구·경상북도,제 12-17호 | 한파주의보 발표
2012-12-07 16:00,강원도,제 12-32호 | 한파경보 대치·한파주의보·건조주의보 발표
2012-12-07 16:00,전국,제 12-77호 | 강풍주의보 발표·한파경보 대치·한파주의보·건조주의보·풍랑주의보 발표
2012-12-08 16:00,대구·경상북도,제 12-20호 | 한파주의보 발표
2012-12-08 16:00,대전·세종·충청남도,제 12-30호 | 한파주의보 발표
2012-12-08 16:00,전국,제 12-92호 | 한파주의보·풍랑주의보 발표
2012-12-09 16:20,전라북도,제 12-33호 | 한파주의보 발표
2012-12-09 16:20,대전·세종·충청남도,제 12-35호 | 한파주의보 발표
2012-12-09 16:20,전국,제 12-110호 | 강풍주의보 해제·한파주의보 발표·풍랑주의보 해제
2012-12-09 22:30,서울·인천·경기도,제 12-13호 | 한파주의보 발표
2012-12-09 22:30,서울·인천·경기도,제 12-20호 | 한파주의보 발표
2012-12-09 22:30,대전·세종·충청남도,제 12-36호 | 한파주의보 발표
2012-12-09 22:30,전국,제 12-112호 | 한파주의보 발표
2012-12-10 16:00,강원도,제 12-11호 | 한파경보 대치
2012-12-10 16:00,충청북도,제 12-11호 | 한파경보 대치
2012-12-10 16:00,서울·인천·경기도,제 12-14호 | 한파경보 대치·한파주의보 발표
2012-12-10 16:00,부산·울산·경상남도,제 12-22호 | 한파주의보 발표
2012-12-10 16:00,대구·경상북도,제 12-23호 | 한파경보 대치·한파주의보 발표
2012-12-10 16:00,대전·세종·충청남도,제 12-37호 | 한파경보 대치
2012-12-10 16:00,강원도,제 12-42호 | 한파경보 대치
2012-12-10 16:00,전국,제 12-115호 | 한파경보 대치·한파주의보 발표
2012-12-11 11:00,충청북도,제 12-12호 | 한파주의보 대치
2012-12-11 11:00,대구·경상북도,제 12-26호 | 한파주의보 대치
2012-12-11 11:00,대전·세종·충청남도,제 12-38호 | 한파주의보 해제·한파주의보 대치
2012-12-11 11:00,전국,제 12-120호 | 대설주의보·한파주의보 해제·한파주의보 대치
2012-12-12 11:00,강원도,제 12-12호 | 한파주의보 대치
2012-12-12 11:00,충청북도,제 12-13호 | 한파주의보 해제
2012-12-12 11:00,서울·인천·경기도,제 12-15호 | 한파주의보 해제·한파주의보 대치
2012-12-12 11:00,서울·인천·경기도,제 12-21호 | 한파주의보 해제
2012-12-12 11:00,대구·경상북도,제 12-28호 | 한파주의보 해제
2012-12-12 11:00,대전·세종·충청남도,제 12-39호 | 한파주의보 해제
2012-12-12 11:00,강원도,제 12-48호 | 한파주의보 해제·한파주의보 대치
2012-12-12 11:00,전국,제 12-124호 | 한파주의보 대치·한파주의보·풍랑주의보 해제
2012-12-13 11:00,강원도,제 12-13호 | 한파경보·한파주의보 해제
2012-12-13 11:00,충청북도,제 12-14호 | 한파주의보 해제
2012-12-13 11:00,서울·인천·경기도,제 12-16호 | 한파경보·한파주의보 해제
2012-12-13 11:00,부산·울산·경상남도,제 12-27호 | 한파주의보 해제
2012-12-13 11:00,대구·경상북도,제 12-29호 | 한파경보·한파주의보 해제
2012-12-13 11:00,전라북도,제 12-34호 | 한파주의보 해제
2012-12-13 11:00,대전·세종·충청남도,제 12-40호 | 한파주의보 해제
2012-12-13 11:00,강원도,제 12-49호 | 한파경보·한파주의보 해제
2012-12-13 11:00,전국,제 12-125호 | 한파경보·한파주의보 해제
2012-12-18 16:00,강원도,제 12-16호 | 한파주의보 발표
2012-12-18 16:00,서울·인천·경기도,제 12-17호 | 한파주의보 발표
2012-12-18 16:00,강원도,제 12-63호 | 한파주의보 발표
2012-12-18 16:00,전국,제 12-150호 | 강풍주의보 해제·한파주의보 발표·풍랑주의보 해제
2012-12-20 11:00,강원도,제 12-17호 | 한파주의보 해제
2012-12-20 11:00,서울·인천·경기도,제 12-18호 | 한파주의보 해제
2012-12-20 11:00,강원도,제 12-68호 | 한파주의보 해제
2012-12-20 11:00,전국,제 12-159호 | 한파주의보 해제
2012-12-22 16:00,강원도,제 12-18호 | 한파주의보 발표
2012-12-22 16:00,서울·인천·경기도,제 12-19호 | 한파주의보 발표
2012-12-22 16:00,전국,제 12-175호 | 한파주의보 발표
2012-12-22 21:30,충청북도,제 12-19호 | 한파주의보 발표
2012-12-22 21:30,전라북도,제 12-40호 | 한파주의보 발표
2012-12-22 21:30,대구·경상북도,제 12-41호 | 한파주의보 발표
2012-12-22 21:30,강원도,제 12-71호 | 한파주의보 발표
2012-12-22 21:30,전국,제 12-176호 | 한파주의보 발표
2012-12-23 17:00,대구·경상북도,제 12-43호 | 강풍주의보 해제·한파주의보·건조주의보 발표
2012-12-23 17:00,전국,제 12-187호 | 강풍주의보 해제·한파주의보·건조주의보 발표
2012-12-25 16:00,강원도,제 12-19호 | 한파경보 대치·한파주의보 발표
2012-12-25 16:00,서울·인천·경기도,제 12-20호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2012-12-25 16:00,충청북도,제 12-20호 | 한파주의보 발표
2012-12-25 16:00,서울·인천·경기도,제 12-31호 | 한파주의보 발표
2012-12-25 16:00,대구·경상북도,제 12-45호 | 한파주의보 발표
2012-12-25 16:00,전라북도,제 12-48호 | 한파주의보 발표
2012-12-25 16:00,대전·세종·충청남도,제 12-55호 | 한파주의보 발표
2012-12-25 16:00,강원도,제 12-79호 | 한파주의보 발표
2012-12-25 16:00,전국,제 12-201호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2012-12-25 20:30,강원도,제 12-20호 | 한파경보 대치
2012-12-25 20:30,서울·인천·경기도,제 12-21호 | 한파경보 대치·한파주의보 발표
2012-12-25 20:30,충청북도,제 12-21호 | 한파경보 대치
2012-12-25 20:30,대구·경상북도,제 12-46호 | 한파경보 대치
2012-12-25 20:30,강원도,제 12-80호 | 한파경보 대치
2012-12-25 20:30,전국,제 12-203호 | 한파경보 대치·한파주의보 발표
2012-12-27 14:00,강원도,제 12-21호 | 한파경보·한파주의보 해제
2012-12-27 14:00,서울·인천·경기도,제 12-22호 | 한파경보·한파주의보 해제
2012-12-27 14:00,충청북도,제 12-22호 | 한파경보·한파주의보 해제
2012-12-27 14:00,서울·인천·경기도,제 12-33호 | 한파주의보 해제
2012-12-27 14:00,대구·경상북도,제 12-48호 | 한파경보·한파주의보 해제
2012-12-27 14:00,전라북도,제 12-50호 | 한파주의보 해제
2012-12-27 14:00,대전·세종·충청남도,제 12-57호 | 한파주의보 해제
2012-12-27 14:00,강원도,제 12-82호 | 한파경보 해제
2012-12-27 14:00,전국,제 12-206호 | 한파경보·한파주의보 해제
2012-12-29 16:00,강원도,제 12-23호 | 한파주의보 발표
2012-12-29 16:00,서울·인천·경기도,제 12-24호 | 한파주의보 발표
2012-12-29 16:00,서울·인천·경기도,제 12-35호 | 한파주의보 발표
2012-12-29 16:00,전국,제 12-223호 | 한파주의보 발표
2012-12-30 16:00,강원도,제 12-28호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2012-12-30 16:00,서울·인천·경기도,제 12-29호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2012-12-30 16:00,충청북도,제 12-29호 | 한파주의보 발표
2012-12-30 16:00,대구·경상북도,제 12-54호 | 한파주의보 발표
2012-12-30 16:00,강원도,제 12-95호 | 한파경보·한파주의보 발표
2012-12-30 16:00,전국,제 12-238호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2013-01-01 16:00,서울·인천·경기도,제 01-1호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2013-01-01 16:00,서울·인천·경기도,제 01-3호 | 한파경보 대치·한파주의보 발표
2013-01-01 16:00,충청북도,제 01-4호 | 한파경보 대치·한파주의보 발표
2013-01-01 16:00,강원도,제 01-5호 | 한파경보 대치
2013-01-01 16:00,강원도,제 01-6호 | 한파경보 대치
2013-01-01 16:00,대전·세종·충청남도,제 01-6호 | 한파주의보 발표
2013-01-01 16:00,전국,제 01-17호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2013-01-02 16:00,서울·인천·경기도,제 01-2호 | 한파경보 대치
2013-01-02 16:00,부산·울산·경상남도,제 01-3호 | 한파주의보 발표·풍랑주의보 해제
2013-01-02 16:00,광주·전라남도,제 01-4호 | 한파주의보 발표
2013-01-02 16:00,전라북도,제 01-5호 | 한파경보·한파주의보 발표
2013-01-02 16:00,강원도,제 01-6호 | 한파경보 대치
2013-01-02 16:00,충청북도,제 01-7호 | 한파경보 대치
2013-01-02 16:00,대구·경상북도,제 01-7호 | 한파경보 발표·한파경보 대치·한파주의보 발표·풍랑주의보 해제
2013-01-02 16:00,강원도,제 01-9호 | 한파경보 대치·한파주의보·건조주의보 발표·풍랑주의보 해제
2013-01-02 16:00,대전·세종·충청남도,제 01-9호 | 한파경보 대치·한파주의보 발표
2013-01-02 16:00,전국,제 01-30호 | 한파경보 대치·한파경보·한파주의보·건조주의보 발표·풍랑주의보 해제
2013-01-04 16:00,서울·인천·경기도,제 01-3호 | 한파주의보 대치
2013-01-04 16:00,서울·인천·경기도,제 01-8호 | 한파주의보 해제·한파주의보 대치
2013-01-04 16:00,대전·세종·충청남도,제 01-10호 | 한파주의보 해제·한파주의보 대치
2013-01-04 16:00,광주·전라남도,제 01-12호 | 한파주의보 해제
2013-01-04 16:00,강원도,제 01-16호 | 한파주의보 해제
2013-01-04 16:00,전국,제 01-45호 | 한파주의보 해제·한파주의보 대치
2013-01-05 11:00,서울·인천·경기도,제 01-4호 | 한파주의보 해제·한파주의보 대치
2013-01-05 11:00,전라북도,제 01-6호 | 한파주의보 해제
2013-01-05 11:00,충청북도,제 01-8호 | 한파주의보 대치
2013-01-05 11:00,대구·경상북도,제 01-10호 | 한파주의보 해제·한파주의보 대치
2013-01-05 11:00,대전·세종·충청남도,제 01-11호 | 한파주의보 대치
2013-01-05 11:00,광주·전라남도,제 01-13호 | 한파주의보 해제
2013-01-05 11:00,전국,제 01-47호 | 한파주의보 대치·한파주의보 해제·건조경보 대치
2013-01-06 10:00,서울·인천·경기도,제 01-5호 | 한파주의보 해제
2013-01-06 10:00,전라북도,제 01-7호 | 한파주의보 해제·한파주의보 대치
2013-01-06 10:00,충청북도,제 01-9호 | 한파주의보 대치
2013-01-06 10:00,부산·울산·경상남도,제 01-9호 | 한파주의보 해제
2013-01-06 10:00,대구·경상북도,제 01-11호 | 한파주의보 해제·한파주의보 대치
2013-01-06 10:00,대전·세종·충청남도,제 01-12호 | 한파주의보 해제·한파주의보 대치
2013-01-06 10:00,전국,제 01-49호 | 한파주의보 해제·한파주의보 대치
2013-01-07 11:00,서울·인천·경기도,제 01-6호 | 한파주의보 해제·한파주의보 대치
2013-01-07 11:00,강원도,제 01-7호 | 한파주의보 대치
2013-01-07 11:00,대전·세종·충청남도,제 01-13호 | 한파주의보 해제
2013-01-07 11:00,전국,제 01-50호 | 한파주의보 대치·한파주의보 해제·건조주의보 발표
2013-01-08 16:00,서울·인천·경기도,제 01-7호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2013-01-08 16:00,강원도,제 01-8호 | 한파경보 대치
2013-01-08 16:00,전라북도,제 01-8호 | 한파경보 대치·한파주의보 발표
2013-01-08 16:00,대전·세종·충청남도,제 01-14호 | 한파경보 대치·한파주의보 발표
2013-01-08 16:00,대구·경상북도,제 01-14호 | 한파주의보 발표
2013-01-08 16:00,전국,제 01-54호 | 한파경보 발표·한파경보 대치·한파주의보 발표
2013-01-09 16:00,충청북도,제 01-10호 | 한파경보 대치
2013-01-09 16:00,대전·세종·충청남도,제 01-15호 | 한파경보 대치·한파주의보 발표
2013-01-09 16:00,대구·경상북도,제 01-15호 | 한파경보 대치·한파주의보 발표
2013-01-09 16:00,전국,제 01-56호 | 한파경보 대치·한파주의보 발표
2013-01-10 10:30,서울·인천·경기도,제 01-8호 | 한파주의보 해제·한파주의보 대치
2013-01-10 10:30,전라북도,제 01-9호 | 한파주의보 해제
2013-01-10 10:30,충청북도,제 01-11호 | 한파주의보 대치
2013-01-10 10:30,대전·세종·충청남도,제 01-16호 | 한파주의보 해제
2013-01-10 10:30,대구·경상북도,제 01-17호 | 한파주의보 해제·한파주의보 대치
2013-01-10 10:30,전국,제 01-63호 | 한파주의보 해제·한파주의보 대치
2013-01-11 11:00,강원도,제 01-9호 | 한파경보 해제
2013-01-11 11:00,서울·인천·경기도,제 01-9호 | 한파경보·한파주의보 해제
2013-01-11 11:00,전라북도,제 01-10호 | 한파경보·한파주의보 해제
2013-01-11 11:00,서울·인천·경기도,제 01-11호 | 한파주의보 해제
2013-01-11 11:00,충청북도,제 01-12호 | 한파경보·한파주의보 해제
2013-01-11 11:00,대전·세종·충청남도,제 01-17호 | 한파경보·한파주의보 해제
2013-01-11 11:00,대구·경상북도,제 01-18호 | 한파경보·한파주의보 해제
2013-01-11 11:00,강원도,제 01-24호 | 한파경보 해제
2013-01-11 11:00,전국,제 01-64호 | 한파경보·한파주의보 해제
2013-01-14 17:00,강원도,제 01-10호 | 한파주의보 발표
